condition,genes,base_mean,log2fold_change,lfc_se,stat,pvalue,padj,direction,...10,gse_id,samples_bygse,vaccine,samples_byvaccine,samples,day,week,dose,infection,type,regimen,disease_vac,severity,variant,prior_infection,previous_vaccination
"BNT (V2, D1)",HMGB1P3,10.5240788467263,0.583239844023686,0.150540294019344,3.87431051482298,1.0692700337742e-4,6.4835822810631e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF626,89.3455560530129,-0.234876175857779,0.0851109152566425,-2.75964810329599,0.00578636525308399,0.0200183385731902,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR222HG,36.3642503629423,0.47026635976747,0.17985973849652,2.6146282858994,0.00893246089938288,0.0288255989784736,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TPMT,246.295818592044,0.598367269096994,0.0619901225544371,9.65262277988777,4.79142972037106e-22,3.82245905496919e-20,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TFAP4,168.164708238446,-0.327910218888405,0.0596937678651514,-5.49320692285929,3.94699871059712e-8,5.55442424571799e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APOL1,903.040271986392,1.71631815473126,0.125258530083898,13.7022057785739,9.848627721745568e-43,4.2546071757940895e-40,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",DHX29,571.155407191393,0.184350762183032,0.0381715777874254,4.82952953136146,1.36856017390482e-6,1.36237190181412e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB10,2027.63895715323,0.286189983663174,0.038953886773323,7.346891603617,2.02869254398338e-13,7.080631781561509e-12,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB10,2027.63895715323,0.286189983663174,0.038953886773323,7.346891603617,2.02869254398338e-13,7.080631781561509e-12,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",UST,65.0131132864473,-0.325351798926639,0.0725136642213639,-4.4867653899468,7.23126270307641e-6,5.99446020454879e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR223HG,2292.39279811703,0.368838264502041,0.0976703949081549,3.77635684640039,1.5913895326276e-4,9.166403707935e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL7P1,395.873231866936,-0.343168461356371,0.0496933106866403,-6.90572748353089,4.994679972516069e-12,1.3980219150455702e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APOL2,1715.00608390478,1.24712366333096,0.102553067393999,12.1607641294593,5.02861005091556e-34,1.01889429845808e-31,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",JAK1,7804.09347270063,-0.203715538076775,0.0302009125994694,-6.74534378409327,1.5266511206308798e-11,4.00850963967485e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",JAK1,7804.09347270063,-0.203715538076775,0.0302009125994694,-6.74534378409327,1.5266511206308798e-11,4.00850963967485e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",JAK1,7804.09347270063,-0.203715538076775,0.0302009125994694,-6.74534378409327,1.5266511206308798e-11,4.00850963967485e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",JAK1,7804.09347270063,-0.203715538076775,0.0302009125994694,-6.74534378409327,1.5266511206308798e-11,4.00850963967485e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF649,132.60553648319,-0.16592551978985,0.0507193529453107,-3.27144393913626,0.00106999800220489,0.0047672065106992,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C21orf62-AS1,59.3641144261411,-0.305777261050317,0.0806556082241141,-3.79114692434861,1.4995320961283e-4,8.7051944404042e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APOL3,1099.26376554166,0.919531146227689,0.070101122866387,13.1172099479821,2.62419450494973e-39,8.23062429936014e-37,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL7P26,0.821706630534955,-1.04984927444166,0.394117010670188,-2.66380096777963,0.00772632617501861,0.0255527898459087,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CXCR3,179.417256847266,-0.447447744542759,0.0914057559316767,-4.89518127148594,9.82151538829367e-7,1.01132037144255e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR26B,2.66520628369121,-0.64722511135041,0.248293224380138,-2.60669663043042,0.00914203171608268,0.0294272400072303,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMGB3,28.0967004938295,0.246846152759277,0.0901437775053207,2.73836042365438,0.00617463642559548,0.0211132729391329,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NKIRAS1,56.0973988851735,0.438031487989667,0.0720731216575717,6.07759838779855,1.2199582964953502e-9,2.31226532752961e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",IFITM2,20747.848671852,0.310235347952566,0.104670819609584,2.96391438520998,0.00303752783833518,0.0117161788050071,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",UTP25,294.474546767757,-0.13206501877999,0.0511022315832927,-2.58432977755061,0.00975684534857269,0.0310742427459897,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APOL4,69.2839051040503,4.07963732638902,0.278776834795715,14.6340614326099,1.70309658452049e-48,1.1468852764465e-45,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB11FIP4,1813.36354101824,0.152582684514703,0.0551154317252575,2.76842038134266,0.00563287468846667,0.0195765480976219,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMGCL,187.389517054964,0.0930103550328445,0.0369859200675301,2.51475033912968,0.0119116702069389,0.0366966632209464,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LLGL1,163.697891138558,-0.272851889808269,0.0587399302537294,-4.64508365314148,3.39938682091438e-6,3.08445018862592e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SLC27A5,44.05713285679,-0.364132267560487,0.0655345742352622,-5.55633834215952,2.75492625397706e-8,3.96709380572697e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB11FIP5,96.0752480401317,-0.344869588797043,0.109009038731943,-3.1636788362577,0.00155788605634696,0.00657742193363821,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMGCR,760.813198306941,-0.181193824220376,0.0578451375432193,-3.13239507962092,0.001733863861592,0.00721529388858786,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NKPD1,8.24964387736103,-0.492607771610261,0.142232213513339,-3.46340508554387,5.3338473533645e-4,0.00262011948085462,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR3125,1.52959290734203,-0.901036970820876,0.359690237523962,-2.50503593598603,0.0122438952659264,0.037523253380893,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APOL6,6295.48415900555,1.7652358450993,0.116588592987157,15.1407251762079,8.72463188012253e-52,8.68518137075154e-49,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",JAK3,3531.36230245706,0.180446140321409,0.0593130468408566,3.04226725707694,0.00234803318891076,0.00935129029279888,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF660,16.9086225205219,-0.363569142590181,0.107717001911232,-3.37522523036608,7.3755301671958e-4,0.00346827148712498,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C2CD2,111.543893060039,0.245000045132549,0.0529128714408577,4.63025419828884,3.65217097400708e-6,3.28050634055968e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB13,36.7726099530768,0.408740121021092,0.120212644201794,3.40014250360356,6.7350742507569e-4,0.00320635975135408,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",JAK3,3531.36230245706,0.180446140321409,0.0593130468408566,3.04226725707694,0.00234803318891076,0.00935129029279888,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SARDH,28.7703366044654,-0.385842359215174,0.108680692004452,-3.55023833671733,3.8488253376467e-4,0.00197054349129607,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APOLD1,52.7894631682303,-0.210997553509449,0.083799357266898,-2.51788987876636,0.0118060226259418,0.0364398347322141,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LLPHP3,13.9566243304894,0.552376959945707,0.134632543300406,4.10284873482028,4.08094073712742e-5,2.7709732834302e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TPRKB,131.559327282918,0.227929493796316,0.0430928025030115,5.28927061033887,1.22805088422998e-7,1.5760904173391e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMGN2P3,7.1643985448225,-0.38367926735048,0.13111754660718,-2.9262236617343,0.00343104169335931,0.0129953896792646,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPLP0P6,132.201331453935,-0.566212834510325,0.084048207605039,-6.73676275371729,1.6195429254622197e-11,4.23783483672949e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMGN2P5,52.7428272396266,-0.439833884252293,0.0881555138824291,-4.9892952225188,6.05999750198709e-7,6.55097746957018e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EPHA10,0.97345432503871,-1.33958799892044,0.514690759902658,-2.60270458162837,0.00924916136007552,0.0297177657171329,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APOOL,208.481974918954,0.095967921177337,0.0325947337624624,2.9442768846254,0.00323710253708329,0.0123816738538355,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C2CD4D-AS1,38.3967841045281,-0.341235065014166,0.0968128757708715,-3.52468679705138,4.2398376577548e-4,0.00214531100578905,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EPHA4,217.7934933172,-0.399405807427162,0.080330642674986,-4.97202305530081,6.62578233383799e-7,7.10089955632271e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB1A,1354.11854219521,0.341251718691139,0.050771805801658,6.72128385632474,1.80130290019421e-11,4.66545601842157e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NLGN2,32.917145633409,-0.291202690112825,0.102186262536215,-2.84972444324032,0.00437571207210666,0.0159202770702295,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPLP2,11550.412210658,-0.141790052846263,0.0588715872606991,-2.40846322383629,0.0160198402099022,0.0469948550759552,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CDC7,184.384151755078,0.195475276058332,0.0691216899558159,2.82798751279496,0.00468416336253225,0.0168048580928453,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SYMPK,977.403230776109,0.0768255215198921,0.02577070344503,2.9811185280124,0.00287197610527215,0.0111622415390106,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TPST2,839.746116495229,-0.2721131891911,0.0532645398897486,-5.10871190766583,3.24362482178751e-7,3.74702492026472e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF670,15.3423593669937,-0.290580106810931,0.104340916076843,-2.78491044296498,0.00535425090778644,0.0187533928078137,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",JAKMIP2,114.182409186083,-0.299361032360954,0.114242224530751,-2.62040619036067,0.00878250895279567,0.0283977298380468,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APPL2,547.283276967887,-0.123450168268784,0.046526976758407,-2.65330302696871,0.00797082770165515,0.0262175076938797,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMGN5,46.8570456932334,0.333635802607445,0.0982885308759603,3.39445304181514,6.8765831792083e-4,0.00326448783892088,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C2orf49-DT,23.4303291111128,-0.327031911526397,0.0949201799649842,-3.44533598279142,5.7034998235968e-4,0.00277963669563799,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMGXB3,326.369520803047,-0.0991364786747248,0.037079101592744,-2.67364834681229,0.00750310829261365,0.0249334060185315,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",APRT,293.975138519947,-0.254287964341284,0.0629079017877289,-4.04222612922827,5.29461353572855e-5,3.4885027773824e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C2orf50,8.28644681610122,-0.439775660581605,0.150291095184541,-2.92615913166118,0.00343175349355472,0.0129959358234252,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CXCR5,216.20320868998,-0.521028811331141,0.105171612681274,-4.95408217148991,7.26724931409651e-7,7.72115732229948e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CXCR5,216.20320868998,-0.521028811331141,0.105171612681274,-4.95408217148991,7.26724931409651e-7,7.72115732229948e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CXCR5,216.20320868998,-0.521028811331141,0.105171612681274,-4.95408217148991,7.26724931409651e-7,7.72115732229948e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SYNC,2.68010896650286,0.612385421559882,0.229595818944865,2.6672324625691,0.00764787525495636,0.025329922152102,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB20,151.973087983815,0.97681995873311,0.125327245949462,7.79415482509694,6.4841004470712006e-15,2.65107078278825e-13,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SYNCRIP,1869.2103327885,0.0984917350607439,0.031567040167606,3.12008140572571,0.00180801066235191,0.00747224045581396,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",AQP3,453.78003957479,-0.359368228279191,0.07967795930427,-4.5102589400772,6.47485416482793e-6,5.45030371168751e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMMR,196.885016549735,0.376099447017913,0.0998152664697582,3.76795514673963,1.6459026589749e-4,9.4400268737197e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SLC2A6,226.969507450216,0.555905423221421,0.0680126110584317,8.1735639107257,2.9941063908210497e-16,1.4134651530770901e-14,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EPHB2,53.7638902397664,0.458682933771363,0.153983126378857,2.97878699152288,0.0028939187935024,0.0112417992358383,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR3609,313.909897312585,-1.04296530379866,0.16619346073729,-6.27560975727759,3.48266696421622e-10,7.3088123568006e-9,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",IFITM3,5107.84111803763,2.29798228014626,0.195778303645172,11.7376759189369,8.17008006782601e-32,1.43893964025342e-29,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF675,196.489850890423,-0.14742091122816,0.050650324087126,-2.9105620523686,0.00360779318966211,0.0135616537301763,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HMOX2,542.44438405047,-0.271938418823922,0.0457986943816915,-5.93768932707026,2.8906714261124102e-9,5.09898405025191e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TPX2,149.508896393098,0.358929448126914,0.0929058978401121,3.86336558250177,1.1183544384274e-4,6.7437037719873e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR3648-1,44.036905112424,-1.53637631494102,0.192176698518589,-7.99460250271919,1.2999257144700801e-15,5.6583838704386e-14,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",AQR,952.328318305686,0.0547539407866429,0.0210774971815532,2.59774395010063,0.00938384380851165,0.0300955999215132,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR3648-2,0.984765340148317,-2.06975109038086,0.460865735718757,-4.49100666412729,7.08873328584893e-6,5.89123910391278e-5,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF677,77.7675794935876,-0.315168547527724,0.084999286982823,-3.70789636848854,2.0898814343381e-4,0.00115859383342871,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NLRC3,1086.1740769708,-0.320014144701731,0.0553539639725655,-5.78123266583647,7.41552479100571e-9,1.18317669418026e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR3667HG,128.50454072042,-0.232563856461579,0.0748842042632542,-3.10564636093354,0.00189863633262321,0.00779332690422032,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MIR3671,58.4306526804218,0.417170711558015,0.128379809381139,3.24950405806806,0.00115606428754736,0.00509219852398701,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EPHB3,13.4932307556239,-0.742945816796878,0.153481767797744,-4.84061284579367,1.29439328471645e-6,1.29586482933397e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C3AR1,385.152801020924,0.873941865481801,0.114895782982352,7.60638765668223,2.8186301439221102e-14,1.0901242529601499e-12,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HNMT,194.11158179161,0.447057634327149,0.0739588859234267,6.04467777935446,1.49708895614796e-9,2.77774300972152e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EPHB4,276.390752460896,-0.592505146414505,0.12792312183819,-4.63172832167093,3.62625798037727e-6,3.2597880926077e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF680,150.221480482948,-0.11603830771429,0.0442441325100359,-2.62268240173925,0.00872405552501835,0.0282566098883605,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ARAP2,1758.9555250249,0.31147695088611,0.0575813182291006,5.40934039833592,6.32572954863374e-8,8.54477308233145e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CXorf38,963.053919205349,0.28748380751449,0.0483124666333443,5.95050982795557,2.67308519744449e-9,4.75178250626468e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF680P1,1.1157387797755,-1.16080063394144,0.441277603917487,-2.63054508916001,0.00852480604719761,0.0277171200307635,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF681,78.980652480361,-0.325642366724871,0.0681254859076827,-4.78003734411746,1.75262636678691e-6,1.70540302991725e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CDH13-AS2,32.1223932708091,0.26615226928748,0.100507259152205,2.64809001392056,0.00809479685073278,0.0265756335954083,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ARCN1,1932.96423210362,0.139489135607293,0.0291080271367112,4.79211919626695,1.6502880312243e-6,1.61405359944091e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB2B,4334.76597515557,0.253994958409419,0.103043656936759,2.46492570197992,0.0137041664836918,0.0412049981132305,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SYNJ1,861.48513077539,0.141447670711238,0.0418108273931973,3.38303926351508,7.1688382435829e-4,0.00338288789004688,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF684,51.4073996566972,0.783681735121827,0.0903584319362545,8.67303380911583,4.2075696048095e-18,2.41444896420347e-16,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB30,379.065187392442,-0.176218794355903,0.0690455399443506,-2.55221111309916,0.01070416370151,0.0335821501931725,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HNRNPA1L2,83.0833176976318,-0.193149424243136,0.0554719356167928,-3.48193049504234,4.9781288695471e-4,0.00246601554732045,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPS10P3,31.1193871433083,-0.658996642900171,0.103042749664703,-6.3953712905034,1.60157701573153e-10,3.58803398749403e-9,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPS10P4,0.913025139372016,-1.57562127067559,0.462141371300864,-3.40939238190348,6.5107760306671e-4,0.00311993989112922,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RAB31,3319.65000309229,0.231710676917557,0.07152966570388,3.23936473961443,0.00119796271229483,0.00525048894730136,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CXXC5,345.543038579031,-0.384333429651403,0.064701481413157,-5.9401024714907,2.8484397235675304e-9,5.04002132231857e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SYNPO,63.9559370529056,-0.515258218193236,0.103016141807405,-5.00172311982469,5.68201562694727e-7,6.21277124138418e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HNRNPA1P10,123.261391706796,-0.15231272840569,0.0637183494285505,-2.39040605683742,0.0168297540965941,0.0489250952000532,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
