"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"1355","CN54GP140 (D7)","CN54GP140 (D1)",24,148,25,174,49,"AMY1B, BMP8B, C9orf64, CAMK2A, GOLGA6L7, HBE1, IGFBP1, ING3, ITM2B, KCTD7, PCYOX1, RASSF6, RFX4, SIGLEC6, SOD2-OT1, STAR, TMEM191A, TMEM70, TMSB4X, TTC30A, ZNF160, ZNF320, ZNF93, IDH3B",13.79,48.98,2.09105459744198e-18,17.679634627604
"1356","CN54GP140 (H6)","CN54GP140 (D1)",9,163,91,174,100,"C4orf3, NALF2, FUT8-AS1, ING3, PCYOX1, RASSF6, TMSB4X, FRA10AC1, IDH3B",5.17,9,7.96945539460726e-61,60.0985713557931
"1357","HIV-1 GAG-POL NEF (D1)","CN54GP140 (D1)",10,162,2016,174,2029,"KCTD7, PCYOX1, RPS18, ATP6V1B2, DPEP2, GBA1, , NDRG3, SORL1, WAS",5.75,0.49,2.17031835757744e-234,233.663476556106
"1358","HIV-1 GAG-POL NEF (D3)","CN54GP140 (D1)",0,172,142,174,142,"",0,0,2.78491409800769e-93,92.5551881963023
"1359","HPV-VLP (M2)","CN54GP140 (D1)",8,164,602,174,612,"MAPK8IP2, PCYOX1, ACO2, AFF4, DPEP2, , SORL1, STX2",4.6,1.31,1.15367599763471e-159,158.937916142824
"1360","INFLUENZA (D1)","CN54GP140 (D1)",0,172,26,174,26,"",0,0,4.34430202772642e-33,32.3620799890326
"1361","PANDEMRIX (D1)","CN54GP140 (D1)",0,172,21,174,21,"",0,0,1.59172751932563e-28,27.7981312751546
"1362","FLUARIX FLUVIRIN (D3)","CN54GP140 (D1)",17,155,1038,174,1061,"AMY1B, GIMAP2, IER3IP1, MRPL15, AFF4, ARF3, ATP6V1B2, BANP, CAP1, CBL, DPP8, FOXJ3, GBA1, , PPP1CA, SON, SORL1",9.77,1.6,2.6617514643651e-177,176.574832498333
"1363","INFLUENZA (D3)","CN54GP140 (D1)",0,172,40,174,40,"",0,0,3.67917706349169e-44,43.4342493108786
"1364","PANDEMRIX (D3)","CN54GP140 (D1)",0,172,5,174,5,"",0,0,7.31243320000865e-10,9.13593808822602
"1365","PANDEMRIX (D30)","CN54GP140 (D1)",0,172,6,174,6,"",0,0,2.46486512359843e-11,10.6082068401513
"1366","FLUARIX FLUVIRIN (D7)","CN54GP140 (D1)",7,165,841,174,860,"PRDX4, ANTXR2, ARF1, DPEP2, , SEC23B, VPS8",4.02,0.81,6.98522256774935e-183,182.155819751553
"1367","INFLUENZA (D7)","CN54GP140 (D1)",1,171,71,174,72,"",0.57,1.39,2.26722721032123e-61,60.644504954843
"1368","PANDEMRIX (D7)","CN54GP140 (D1)",0,172,33,174,33,"",0,0,6.81829999755591e-39,38.1663238942164
"1369","INACTIVATED INFLUENZA (D0)","CN54GP140 (D1)",0,172,5,174,5,"",0,0,7.31243320000865e-10,9.13593808822602
"1370","FLUZONE (D1)","CN54GP140 (D1)",0,172,12,174,13,"",0,0,4.58831489542091e-19,18.3383467841773
"1371","FLUZONE (D30)","CN54GP140 (D1)",0,172,16,174,16,"",0,0,1.65672992597369e-23,22.7807482829018
"1372","FLUZONE (D7)","CN54GP140 (D1)",0,172,23,174,23,"",0,0,2.12903548712336e-30,29.6718170996075
"1373","FLUMIST (D3)","CN54GP140 (D1)",19,153,1219,174,1245,"BOLA2, CAPZA1, PRDX4, SRGAP2C, SUMO1, GRK2, AFF4, ATP6V1B2, CBL, DPP8, , KAT6A, PGD, SAP130, SH2D3C, SON, SORL1, TAF4, ZNF106",10.92,1.53,1.21923644205373e-183,182.913912065077
"1374","FLUMIST (D7)","CN54GP140 (D1)",26,146,2377,174,2445,"AMY1B, EID3, GIMAP2, IER3IP1, ING3, MRPL15, MTX2, PCYOX1, SRGAP2C, TMEM70, ACLY, ARF1, ARHGAP30, ATP6AP1, CREBBP, FLII, , MTMR3, PRRC2C, RASSF5, RCSD1, SEC23B, SON, UBA1, VPS8, ZNF106",14.94,1.06,1.70795075307479e-211,210.767524655881
"1375","FLUMIST (D1)","CN54GP140 (D1)",0,172,15,174,15,"",0,0,1.94665766301909e-22,21.710710416294
"1376","FLUENZ (D3-4)","CN54GP140 (D1)",0,172,6,174,6,"",0,0,2.46486512359843e-11,10.6082068401513
"1377","FLUMIST (D30)","CN54GP140 (D1)",1,171,14,174,15,"",0.57,6.67,3.6402498298457e-20,19.4388688097575
"1378","FLUENZ (D6-7)","CN54GP140 (D1)",0,172,9,174,9,"",0,0,2.13019610052026e-15,14.6715804146581
"1379","MENACTRA (D3)","CN54GP140 (D1)",0,172,46,174,48,"",0,0,2.47784136321466e-48,47.6059265015459
"1380","MENACTRA (D7)","CN54GP140 (D1)",1,171,13,174,14,"",0.57,7.14,4.51390978900867e-19,18.3454471245953
"1381","WETVAX (D2-4)","CN54GP140 (D1)",0,172,101,174,101,"",0,0,1.50078566190556e-77,76.8236813280755
"1382","WETVAX (D5-7)","CN54GP140 (D1)",6,166,468,174,520,"ITM2B, RPS18, ATP6V1B2, , KAT6A, SORL1",3.45,1.15,7.30176149945523e-148,147.1365723567
"1383","WETVAX (D50-60)","CN54GP140 (D1)",5,167,308,174,314,"ATP6V1B2, GBA1, , LASP1, SH2D3C",2.87,1.59,6.22413887556719e-125,124.205920725752
"1384","MVA85A (D2)","CN54GP140 (D1)",1,171,66,174,67,"",0.57,1.49,1.09773113264032e-58,57.9595040186377
"1385","ZOSTAVAX (D1)","CN54GP140 (D1)",0,172,14,174,14,"",0,0,2.42683321989713e-21,20.6149600688132
"1386","ZOSTAVAX (D3)","CN54GP140 (D1)",0,172,7,174,7,"",0,0,9.63913735485419e-13,12.0159618311169
"1387","YF VAX (ANY)","CN54GP140 (D1)",0,172,29,174,29,"",0,0,1.1905857353418e-35,34.9242393251267
"1388","YF17D (D3)","CN54GP140 (D1)",0,172,46,174,94,"",0,0,2.47784136321466e-48,47.6059265015459
"1389","YF VAX (D4-7)","CN54GP140 (D1)",4,168,597,174,601,"H3-4, ARHGAP1, BANP, MAP7D1",2.3,0.67,4.82234034529579e-167,166.316742141767
"1390","STAMARIL (D10)","CN54GP140 (D1)",3,169,300,174,303,"WLS, , SORL1",1.72,0.99,4.23846797286423e-127,126.372791094154
"1391","STAMARIL (D14)","CN54GP140 (D1)",1,171,69,174,70,"PRDX4",0.57,1.43,2.60810961130973e-60,59.5836741604146
"1392","STAMARIL (D28)","CN54GP140 (D1)",0,172,40,174,40,"",0,0,3.67917706349169e-44,43.4342493108786
"1393","STAMARIL (D3)","CN54GP140 (D1)",3,169,320,174,323,"RPS18, WLS, SORL1",1.72,0.93,7.60613610176556e-131,130.118835907728
"1394","STAMARIL (D60)","CN54GP140 (D1)",0,172,84,174,84,"",0,0,8.24699028689948e-70,69.0837045169378
"1395","STAMARIL (D7)","CN54GP140 (D1)",5,167,478,174,483,"RPS18, CAP1, WLS, , SORL1",2.87,1.04,4.63043995999659e-151,150.334377742649
"1396","CN54GP140 (D7)","CN54GP140 (D3)",17,57,32,74,49,"AMY1B, BMP8B, RTL8B, FRMPD2B, HBE1, IGFBP1, ING3, PCYOX1, RFX4, SCX, STAR, TMEM191A, TMEM70, TMSB4X, TTC30A, ZNF320, ZNF93",22.97,34.69,4.93509918013826e-15,14.3067041149388
"1397","CN54GP140 (H6)","CN54GP140 (D3)",3,71,97,74,100,"ING3, PCYOX1, TMSB4X",4.05,3,4.14595667846824e-45,44.3823752402066
"1398","HIV-1 GAG-POL NEF (D1)","CN54GP140 (D3)",4,70,2022,74,2029,"CHMP2A, DPEP2, WAS, PCYOX1",5.41,0.2,1.40593681739971e-126,125.85203419601
"1399","HIV-1 GAG-POL NEF (D3)","CN54GP140 (D3)",0,74,142,74,142,"",0,0,8.89777434335441e-60,59.0507186126
"1400","HPV-VLP (M2)","CN54GP140 (D3)",7,67,603,74,612,"AFF4, DPEP2, MAEA, PGAM1, RAI2, SCAND1, PCYOX1",9.46,1.14,4.31417068333162e-85,84.3651026767201
"1401","INFLUENZA (D1)","CN54GP140 (D3)",0,74,26,74,26,"",0,0,1.42943967737667e-24,23.8448341672281
"1402","PANDEMRIX (D1)","CN54GP140 (D3)",0,74,21,74,21,"",0,0,1.63604390847203e-21,20.7862050448265
"1403","FLUARIX FLUVIRIN (D3)","CN54GP140 (D3)",7,67,1048,74,1061,"AFF4, CORO1A, HBP1, OSTF1, PPP1CA, RAB7A, AMY1B",9.46,0.66,2.19200485016546e-100,99.6591584892398
"1404","INFLUENZA (D3)","CN54GP140 (D3)",0,74,40,74,40,"",0,0,1.06109333759761e-31,30.9742464123091
"1405","PANDEMRIX (D3)","CN54GP140 (D3)",0,74,5,74,5,"",0,0,4.43704640906506e-08,7.35290602877827
"1406","PANDEMRIX (D30)","CN54GP140 (D3)",0,74,6,74,6,"",0,0,3.3277848067988e-09,8.47784476538657
"1407","FLUARIX FLUVIRIN (D7)","CN54GP140 (D3)",2,72,846,74,860,"DPEP2, NUDT5",2.7,0.23,1.16121348431779e-105,104.935087929669
"1408","INFLUENZA (D7)","CN54GP140 (D3)",0,74,72,74,72,"",0,0,1.7238898324803e-43,42.7634904918029
"1409","PANDEMRIX (D7)","CN54GP140 (D3)",0,74,33,74,33,"",0,0,2.34186276430729e-28,27.6304385586447
"1410","INACTIVATED INFLUENZA (D0)","CN54GP140 (D3)",0,74,5,74,5,"",0,0,4.43704640906506e-08,7.35290602877827
"1411","FLUZONE (D1)","CN54GP140 (D3)",0,74,12,74,13,"",0,0,6.5401254009687e-15,14.1844139243934
"1412","FLUZONE (D30)","CN54GP140 (D3)",0,74,16,74,16,"",0,0,4.6583730484868e-18,17.3317657355497
"1413","FLUZONE (D7)","CN54GP140 (D3)",0,74,23,74,23,"",0,0,8.8900152243003e-23,22.0510974952926
"1414","FLUMIST (D3)","CN54GP140 (D3)",8,66,1230,74,1245,"AFF4, ARAP3, ARPC1B, ATP6V1A, HBP1, KCTD2, NUDT5, NECAP2",10.81,0.64,1.07737696985867e-102,101.967632312223
"1415","FLUMIST (D7)","CN54GP140 (D3)",8,66,2395,74,2445,"ZNG1F, HBP1, PARN, RAB7A, AMY1B, ING3, PCYOX1, TMEM70",10.81,0.33,2.445246723935e-121,120.611677314275
"1416","FLUMIST (D1)","CN54GP140 (D3)",0,74,15,74,15,"",0,0,2.62033483977385e-17,16.5816432087663
"1417","FLUENZ (D3-4)","CN54GP140 (D3)",0,74,6,74,6,"",0,0,3.3277848067988e-09,8.47784476538657
"1418","FLUMIST (D30)","CN54GP140 (D3)",0,74,15,74,15,"",0,0,2.62033483977385e-17,16.5816432087663
"1419","FLUENZ (D6-7)","CN54GP140 (D3)",0,74,9,74,9,"",0,0,3.0423474251597e-12,11.5167911925795
"1420","MENACTRA (D3)","CN54GP140 (D3)",0,74,46,74,48,"",0,0,2.72098599374693e-34,33.5652736937418
"1421","MENACTRA (D7)","CN54GP140 (D3)",0,74,14,74,14,"",0,0,1.55473200493248e-16,15.8083444611771
"1422","WETVAX (D2-4)","CN54GP140 (D3)",1,73,100,74,101,"S100A4",1.35,0.99,4.85258985177489e-49,48.3140264143592
"1423","WETVAX (D5-7)","CN54GP140 (D3)",0,74,474,74,520,"",0,0,1.23890848575719e-93,92.906960772396
"1424","WETVAX (D50-60)","CN54GP140 (D3)",2,72,311,74,314,"CORO1A, HBP1",2.7,0.64,1.39888940546342e-76,75.8542166189575
"1425","MVA85A (D2)","CN54GP140 (D3)",0,74,67,74,67,"",0,0,6.3558018862086e-42,41.1968296484482
"1426","ZOSTAVAX (D1)","CN54GP140 (D3)",0,74,14,74,14,"",0,0,1.55473200493248e-16,15.8083444611771
"1427","ZOSTAVAX (D3)","CN54GP140 (D3)",0,74,7,74,7,"",0,0,2.8758634132829e-10,9.54123174425096
"1428","YF VAX (ANY)","CN54GP140 (D3)",1,73,28,74,29,"CORO1A",1.35,3.45,3.04203411830773e-24,23.5168359193725
"1429","YF17D (D3)","CN54GP140 (D3)",0,74,46,74,94,"",0,0,2.72098599374693e-34,33.5652736937418
"1430","YF VAX (D4-7)","CN54GP140 (D3)",1,73,600,74,601,"CORO1A",1.35,0.17,6.09465123624973e-98,97.2150511416462
"1431","STAMARIL (D10)","CN54GP140 (D3)",2,72,301,74,303,"ARAP3, WLS",2.7,0.66,1.13983716629163e-75,74.9431571862355
"1432","STAMARIL (D14)","CN54GP140 (D3)",0,74,70,74,70,"",0,0,7.13903516306884e-43,42.1463604789338
"1433","STAMARIL (D28)","CN54GP140 (D3)",0,74,40,74,40,"",0,0,1.06109333759761e-31,30.9742464123091
"1434","STAMARIL (D3)","CN54GP140 (D3)",2,72,321,74,323,"ARAP3, WLS",2.7,0.62,1.82225117800933e-77,76.739391760346
"1435","STAMARIL (D60)","CN54GP140 (D3)",0,74,84,74,84,"",0,0,5.91555231117971e-47,46.2280047008248
"1436","STAMARIL (D7)","CN54GP140 (D3)",2,72,481,74,483,"ARAP3, WLS",2.7,0.41,5.26524369094302e-89,88.2785815235891
"1437","CN54GP140 (H6)","CN54GP140 (D7)",5,44,95,49,100,"IDH3B, ING3, PCYOX1, RASSF6, TMSB4X",10.2,5,8.52336921315279e-32,31.0693886984914
"1438","HIV-1 GAG-POL NEF (D1)","CN54GP140 (D7)",5,44,2021,49,2029,"CDK6, KCTD7, PCYOX1, RPS6KA3, TMEM156",10.2,0.25,1.00486604787061e-85,84.9978918273459
"1439","HIV-1 GAG-POL NEF (D3)","CN54GP140 (D7)",0,49,142,49,142,"",0,0,8.86745743932576e-47,46.0522008873116
"1440","HPV-VLP (M2)","CN54GP140 (D7)",3,46,607,49,612,"PRKCZ, CDK6, PCYOX1",6.12,0.49,1.34895564408267e-67,66.8700023304221
"1441","INFLUENZA (D1)","CN54GP140 (D7)",0,49,26,49,26,"",0,0,9.8880845406188e-21,20.0048878291315
"1442","PANDEMRIX (D1)","CN54GP140 (D7)",0,49,21,49,21,"",0,0,2.59444067253741e-18,17.5859562559323
"1443","FLUARIX FLUVIRIN (D3)","CN54GP140 (D7)",4,45,1051,49,1061,"PRKCZ, UQCR10, AMY1B, HECA",8.16,0.38,8.65900204459837e-76,75.0625321578093
"1444","INFLUENZA (D3)","CN54GP140 (D7)",0,49,40,49,40,"",0,0,3.00646848474213e-26,25.5219433442796
"1445","PANDEMRIX (D3)","CN54GP140 (D7)",0,49,5,49,5,"",0,0,3.16204533740605e-07,6.50003190744489
"1446","PANDEMRIX (D30)","CN54GP140 (D7)",0,49,6,49,6,"",0,0,3.44950400444296e-08,7.46224334655549
"1447","FLUARIX FLUVIRIN (D7)","CN54GP140 (D7)",2,47,846,49,860,"HECA, TMEM156",4.08,0.23,1.91104220096622e-76,75.7187297224456
"1448","INFLUENZA (D7)","CN54GP140 (D7)",0,49,72,49,72,"",0,0,4.60173421678472e-35,34.3370784685698
"1449","PANDEMRIX (D7)","CN54GP140 (D7)",0,49,33,49,33,"",0,0,1.11112766623581e-23,22.9542360386682
"1450","INACTIVATED INFLUENZA (D0)","CN54GP140 (D7)",0,49,5,49,5,"",0,0,3.16204533740605e-07,6.50003190744489
"1451","FLUZONE (D1)","CN54GP140 (D7)",0,49,12,49,13,"",0,0,5.74033380650792e-13,12.2410628521823
"1452","FLUZONE (D30)","CN54GP140 (D7)",0,49,16,49,16,"",0,0,1.54310048562042e-15,14.8116057920642
"1453","FLUZONE (D7)","CN54GP140 (D7)",0,49,23,49,23,"",0,0,2.56804964848189e-19,18.5903965842429
"1454","FLUMIST (D3)","CN54GP140 (D7)",1,48,1237,49,1245,"PDXDC1",2.04,0.08,8.43827050026869e-87,86.0737465568291
"1455","FLUMIST (D7)","CN54GP140 (D7)",8,41,2395,49,2445,"UQCR10, AMY1B, HECA, ING3, PCYOX1, RPS6KA3, TAOK3, TMEM70",16.33,0.33,2.5879700345221e-81,80.5870407565648
"1456","FLUMIST (D1)","CN54GP140 (D7)",0,49,15,49,15,"",0,0,6.26884572283293e-15,14.2028124180773
"1457","FLUENZ (D3-4)","CN54GP140 (D7)",0,49,6,49,6,"",0,0,3.44950400444296e-08,7.46224334655549
"1458","FLUMIST (D30)","CN54GP140 (D7)",0,49,15,49,15,"",0,0,6.26884572283293e-15,14.2028124180773
"1459","FLUENZ (D6-7)","CN54GP140 (D7)",0,49,9,49,9,"",0,0,9.39066425891918e-11,10.0273036863516
"1460","MENACTRA (D3)","CN54GP140 (D7)",0,49,46,49,48,"",0,0,3.24022481581898e-28,27.4894248561877
"1461","MENACTRA (D7)","CN54GP140 (D7)",0,49,14,49,14,"",0,0,2.67470750840871e-14,13.5727237031491
"1462","WETVAX (D2-4)","CN54GP140 (D7)",0,49,101,49,101,"",0,0,1.00354415480436e-40,39.9984635142916
"1463","WETVAX (D5-7)","CN54GP140 (D7)",1,48,473,49,520,"ITM2B",2.04,0.19,2.01480178109242e-67,66.6957676738962
"1464","WETVAX (D50-60)","CN54GP140 (D7)",0,49,313,49,314,"",0,0,7.68852684497825e-62,61.1141568649301
"1465","MVA85A (D2)","CN54GP140 (D7)",0,49,67,49,67,"",0,0,6.53816820969283e-34,33.184543910369
"1466","ZOSTAVAX (D1)","CN54GP140 (D7)",0,49,14,49,14,"",0,0,2.67470750840871e-14,13.5727237031491
"1467","ZOSTAVAX (D3)","CN54GP140 (D7)",0,49,7,49,7,"",0,0,4.31188000555371e-09,8.36533333354743
"1468","YF VAX (ANY)","CN54GP140 (D7)",0,49,29,49,29,"",0,0,4.74933762440472e-22,21.3233669558751
"1469","YF17D (D3)","CN54GP140 (D7)",0,49,46,49,94,"",0,0,3.24022481581898e-28,27.4894248561877
"1470","YF VAX (D4-7)","CN54GP140 (D7)",0,49,601,49,601,"",0,0,5.71999217136718e-75,74.2426045656011
"1471","STAMARIL (D10)","CN54GP140 (D7)",1,48,302,49,303,"HECA",2.04,0.33,1.18206850529199e-58,57.9273573537355
"1472","STAMARIL (D14)","CN54GP140 (D7)",0,49,70,49,70,"",0,0,1.3070653526548e-34,33.8837026973561
"1473","STAMARIL (D28)","CN54GP140 (D7)",0,49,40,49,40,"",0,0,3.00646848474213e-26,25.5219433442796
"1474","STAMARIL (D3)","CN54GP140 (D7)",0,49,323,49,323,"",0,0,1.8378925121154e-62,61.7356798916225
"1475","STAMARIL (D60)","CN54GP140 (D7)",0,49,84,49,84,"",0,0,1.35549779784857e-37,36.8679011836408
"1476","STAMARIL (D7)","CN54GP140 (D7)",1,48,482,49,483,"HECA",2.04,0.21,8.52995099991646e-68,67.0690534636188
"1477","HIV-1 GAG-POL NEF (D1)","CN54GP140 (H6)",8,92,2018,100,2029,"PSENEN, ATG3, CCR2, CD1C, IPP, MYOF, PCYOX1, PTPRO",8,0.39,1.77936963943127e-152,151.749733823872
"1478","HIV-1 GAG-POL NEF (D3)","CN54GP140 (H6)",2,98,140,100,142,"FCGR3A, MYOF",2,1.41,3.09187835626358e-66,65.5097776008607
"1479","HPV-VLP (M2)","CN54GP140 (H6)",3,97,607,100,612,"TPRA1, IRF3, PCYOX1",3,0.49,6.2813689260007e-117,116.201945698266
"1480","INFLUENZA (D1)","CN54GP140 (H6)",0,100,26,100,26,"",0,0,1.58663225381079e-27,26.7995237214165
"1481","PANDEMRIX (D1)","CN54GP140 (H6)",0,100,21,100,21,"",0,0,5.89071957435614e-24,23.2298316512088
"1482","FLUARIX FLUVIRIN (D3)","CN54GP140 (H6)",5,95,1050,100,1061,"HMCES, RELL1, CCR2, SPTY2D1, ZFYVE27",5,0.47,7.22614779520327e-134,133.141093160124
"1483","INFLUENZA (D3)","CN54GP140 (H6)",0,100,40,100,40,"",0,0,5.65638203394561e-36,35.2474612658251
"1484","PANDEMRIX (D3)","CN54GP140 (H6)",0,100,5,100,5,"",0,0,1.03561858937854e-08,7.98480016257083
"1485","PANDEMRIX (D30)","CN54GP140 (H6)",0,100,6,100,6,"",0,0,5.86199201535019e-10,9.23195477745195
"1486","FLUARIX FLUVIRIN (D7)","CN54GP140 (H6)",5,95,843,100,860,"GMPPB, IPP, RAB18, RPN2, SPTY2D1",5,0.58,2.75994883576186e-125,124.55909896886
"1487","INFLUENZA (D7)","CN54GP140 (H6)",0,100,72,100,72,"",0,0,2.6772750048227e-50,49.5723070165819
"1488","PANDEMRIX (D7)","CN54GP140 (H6)",0,100,33,100,33,"",0,0,5.4487805585275e-32,31.2637006823032
"1489","INACTIVATED INFLUENZA (D0)","CN54GP140 (H6)",0,100,5,100,5,"",0,0,1.03561858937854e-08,7.98480016257083
"1490","FLUZONE (D1)","CN54GP140 (H6)",0,100,12,100,13,"",0,0,2.26402893239429e-16,15.6451180275284
"1491","FLUZONE (D30)","CN54GP140 (H6)",0,100,16,100,16,"",0,0,5.75473696355019e-20,19.2399745222322
"1492","FLUZONE (D7)","CN54GP140 (H6)",0,100,23,100,23,"",0,0,1.98634153313622e-25,24.7019460764831
"1493","FLUMIST (D3)","CN54GP140 (H6)",8,92,1230,100,1245,"HMCES, DDIT4, FKBP5, RELL1, UBXN6, MYOF, RAB18, ZFYVE27",8,0.64,2.34146474513469e-133,132.630512376899
"1494","FLUMIST (D7)","CN54GP140 (H6)",23,77,2380,100,2445,"R3HDM4, DDX19A, FKBP5, GUK1, IRF3, MED1, PDRG1, SAP30, UBXN6, ATG3, CCR2, CD1C, CIAO1, CREB1, ING3, KIAA2026, KRR1, PCYOX1, RAB18, SLU7, SPTY2D1, TAF15, UFSP2",23,0.94,5.04055825286362e-126,125.297521361826
"1495","FLUMIST (D1)","CN54GP140 (H6)",0,100,15,100,15,"",0,0,4.17218429857388e-19,18.3796365156612
"1496","FLUENZ (D3-4)","CN54GP140 (H6)",0,100,6,100,6,"",0,0,5.86199201535019e-10,9.23195477745195
"1497","FLUMIST (D30)","CN54GP140 (H6)",0,100,15,100,15,"",0,0,4.17218429857388e-19,18.3796365156612
"1498","FLUENZ (D6-7)","CN54GP140 (H6)",0,100,9,100,9,"",0,0,2.34553397396046e-13,12.6297582721192
"1499","MENACTRA (D3)","CN54GP140 (H6)",0,100,46,100,48,"",0,0,4.37055423854773e-39,38.359463485803
"1500","MENACTRA (D7)","CN54GP140 (H6)",0,100,14,100,14,"",0,0,3.19867462890666e-18,17.4950299343632
"1501","WETVAX (D2-4)","CN54GP140 (H6)",2,98,99,100,101,"HMCES, FCGR3A",2,1.98,1.13773263306703e-55,54.9439597850641
"1502","WETVAX (D5-7)","CN54GP140 (H6)",4,96,470,100,520,"B4GALT3, FCGR3A, UBB, CD1C",4,0.77,5.15576956284375e-105,104.28770650168
"1503","WETVAX (D50-60)","CN54GP140 (H6)",3,97,310,100,314,"HMCES, CCR2, CD1C",3,0.96,1.32990660179867e-91,90.8761788580914
"1504","MVA85A (D2)","CN54GP140 (H6)",0,100,67,100,67,"",0,0,2.26368274183023e-48,47.6451844401725
"1505","ZOSTAVAX (D1)","CN54GP140 (H6)",0,100,14,100,14,"",0,0,3.19867462890666e-18,17.4950299343632
"1506","ZOSTAVAX (D3)","CN54GP140 (H6)",0,100,7,100,7,"",0,0,3.83494804742536e-11,10.4162405151229
"1507","YF VAX (ANY)","CN54GP140 (H6)",0,100,29,100,29,"",0,0,1.65879482221224e-29,28.7802073289194
"1508","YF17D (D3)","CN54GP140 (H6)",1,99,45,100,94,"MYOF",1,1.06,6.38100918827966e-37,36.1951106300185
"1509","YF VAX (D4-7)","CN54GP140 (H6)",7,93,594,100,601,"B4GALT3, FCGR3A, GUK1, KCNJ10, MEGF8, PMEPA1, ATG3",7,1.16,6.69592658919717e-108,107.174189316377
"1510","STAMARIL (D10)","CN54GP140 (H6)",1,99,302,100,303,"MYOF",1,0.33,7.62145978001926e-95,94.1179618378876
"1511","STAMARIL (D14)","CN54GP140 (H6)",0,100,70,100,70,"",0,0,1.54037583023953e-49,48.8123733044326
"1512","STAMARIL (D28)","CN54GP140 (H6)",0,100,40,100,40,"",0,0,5.65638203394561e-36,35.2474612658251
"1513","STAMARIL (D3)","CN54GP140 (H6)",1,99,322,100,323,"MYOF",1,0.31,3.14549567119441e-97,96.5023109081511
"1514","STAMARIL (D60)","CN54GP140 (H6)",4,96,80,100,84,"TPRA1, GUK1, UBXN6, MYOF",4,4.76,6.41512259672308e-47,46.1927950395897
"1515","STAMARIL (D7)","CN54GP140 (H6)",1,99,482,100,483,"MYOF",1,0.21,1.21890334469359e-112,111.91403073124
"1516","HIV-1 GAG-POL NEF (D3)","HIV-1 GAG-POL NEF (D1)",133,1893,9,2029,142,"BLK, CNR2, CXCR5, EIF4B, NIBAN3, OSBPL10, RFLNB, SCARNA6, TRBV6-4, ABI3, ACP2, AIM2, ALPK1, ANKFY1, C1QB, C3AR1, CALML4, CARD6, CASP10, CASP5, CCR1, CD300E, CLEC7A, CMKLR1, CMPK2, CMTR1, CSF1R, CTSL, CXCL10, RIGI, DDX60, DHX58, DUSP6, EIF2AK2, EPSTI1, FFAR2, FGD2, FGD6, FLVCR2, FPR2, FPR3, GBP1, GCH1, GIMAP8, GPBAR1, GRN, H1-0, HAVCR2, HERC5, HERC6, HSH2D, HSPA6, IFI16, IFI27, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM1, IFITM3, IGSF6, IL1RN, IRF9, JUP, KCNJ2, KMO, LAP3, LGALS3BP, LGALS9, LGALS9B, LRRC25, LST1, LY6E, MAFB, MARCKS, MBOAT1, MERTK, MOV10, MS4A4A, MX1, MX2, MYOF, NLRC4, NMI, OAS1, OAS2, OAS3, OASL, P2RX7, PARP12, PARP9, PLSCR1, PML, RSAD2, SAMD9, SAMD9L, SCARB2, SECTM1, SERPING1, SHISA5, SIDT2, SIGLEC1, SIGLEC7, SLC20A1, SP110, SQLE, STAT1, SUOX, TAP1, TASL, TCF7L2, TDRD7, TFEC, TLR1, TLR2, TLR6, TNFSF10, TNFSF13B, TOR1B, TRIM21, TRIM22, TRIM38, TRIM5, UBE2L6, USP18, WARS1, WSB1, XAF1, ZBP1, ZNFX1",6.55,93.66,3.0820612814012e-11,10.5111587303451
"1517","HPV-VLP (M2)","HIV-1 GAG-POL NEF (D1)",129,1897,481,2029,612,"ABLIM1, CCND2, CDC25B, CDK6, CYP27A1, DHRS3, DPEP2, DPP4, FCMR, GABPB2, GNLY, GZMA, HLA-DQA1, HSF2, ITGA6, LCK, LEF1, LIMA1, MAL, NDRG2, NOP53, PABPC4, PCYOX1, PDGFC, POLA1, , RPL13, SLC7A8, SORL1, VNN1, VPS51, ZNF395, ACSL1, ADAR, AIM2, ALAS1, ALOX5, APOL1, ATF5, ATOX1, BATF3, C1QB, C2, CASP1, CASP5, CD14, CD38, CD40, CDKN1A, CES1, CFB, CFD, CSF2RB, CSF3R, CTSD, CXCL11, CYBA, DDB2, RIGI, DHRS9, DSE, DUSP6, EMP3, FPR2, GAA, GADD45B, GCH1, GCNT1, GOLM1, GPD2, GRN, HCAR3, HMOX1, HPSE, ICAM1, IDO1, IFITM1, IFITM2, IL15, IL1RN, IRF2, ISG20, KCNJ15, KCNJ2, KMO, LAMP3, LDLR, LMNB1, MCOLN1, MERTK, MICB, MMP8, MNDA, MS4A4A, MT2A, MTHFD2, NAMPT, NOD2, NPL, PARP11, PLAAT4, PLEK, PLXNC1, PSMB9, PYCARD, RAPGEF2, RNASEL, RNASET2, RXRA, SDHB, SERPING1, SLC11A1, SLC1A5, SLC2A6, SNCA, SOCS1, ST3GAL5, TAP2, TIMP2, TLR1, TLR2, TNFRSF14, TNFSF10, TNS1, VAMP5, VDR, VRK2, WARS1, ZNF267",6.36,21.08,0,0
